,Municipio,Date,High Temperature,Avg Temperature,Low Temperature,High Dew Point,Avg Dew Point,Low Dew Point,High Humidity,Avg Humidity,Low Humidity,High Speed,Avg Speed,Low Speed,High Pressure,Low Pressure,Sum
3,Navas del Rey,4/4/2024,68.0,55.7,42.1,53.4,47.4,40.6,95,75,49,12.3,2.0,0.0,30.15,30.03,0.00
4,Navas del Rey,4/5/2024,73.0,61.5,51.8,51.8,48.4,44.6,88,64,41,10.7,2.4,0.0,30.08,29.94,0.00
5,Navas del Rey,4/6/2024,74.8,65.4,57.0,50.4,45.3,40.5,63,49,34,10.1,3.0,0.0,30.03,29.89,0.00
6,Navas del Rey,4/7/2024,70.0,61.9,52.9,55.4,50.4,47.1,85,67,48,14.8,3.6,0.0,30.03,29.91,0.00
7,Navas del Rey,4/8/2024,59.2,54.3,46.9,51.1,44.8,33.8,89,71,41,25.5,7.1,0.0,30.11,29.88,0.05
8,Navas del Rey,4/9/2024,62.2,50.4,39.0,37.0,33.4,29.8,77,54,31,15.7,4.5,0.0,30.39,30.10,0.00
9,Navas del Rey,4/10/2024,72.0,55.6,38.7,46.0,39.8,34.0,84,57,32,18.1,3.0,0.0,30.41,30.31,0.00
10,Navas del Rey,4/11/2024,81.1,66.1,52.5,56.7,48.2,41.0,68,53,38,19.7,4.2,0.0,30.39,30.30,0.00
11,Navas del Rey,4/12/2024,77.7,64.4,48.6,52.0,43.5,34.9,69,48,35,11.0,2.2,0.0,30.46,30.35,0.00
12,Navas del Rey,4/13/2024,81.3,65.9,49.1,52.2,46.7,38.8,89,54,25,8.5,1.7,0.0,30.40,30.27,0.00
13,Navas del Rey,4/14/2024,81.0,67.0,52.0,51.3,45.1,39.6,77,48,23,9.4,2.2,0.0,30.31,30.18,0.00
14,Navas del Rey,4/15/2024,83.1,71.7,57.7,55.4,49.0,43.5,69,46,26,15.7,5.0,0.0,30.20,30.08,0.00
15,Navas del Rey,4/16/2024,78.8,68.4,59.4,48.9,44.6,40.6,58,44,28,18.8,4.4,0.0,30.14,29.99,0.00
16,Navas del Rey,4/17/2024,73.9,60.0,48.0,46.2,40.9,34.5,74,51,26,14.3,3.7,0.0,30.05,29.95,0.00
17,Navas del Rey,4/18/2024,74.7,60.2,47.5,43.7,37.7,30.6,68,45,29,9.4,2.6,0.0,30.10,29.97,0.00
18,Navas del Rey,4/19/2024,71.8,57.9,45.3,46.4,38.2,24.1,62,48,36,10.3,2.6,0.0,30.15,30.01,0.00
19,Navas del Rey,4/20/2024,76.1,62.1,48.4,50.4,41.8,30.4,85,53,19,11.2,2.0,0.0,30.05,29.90,0.00
20,Navas del Rey,4/21/2024,77.4,63.2,52.7,45.0,33.4,26.6,44,34,16,15.7,3.5,0.0,30.02,29.91,0.00
21,Navas del Rey,4/22/2024,66.4,54.8,43.0,37.4,28.7,19.4,56,38,23,17.7,5.2,0.0,30.08,29.94,0.00
22,Navas del Rey,4/23/2024,64.4,50.0,34.2,36.9,27.7,17.8,68,43,31,15.4,2.7,0.0,30.11,30.00,0.00
23,Navas del Rey,4/24/2024,68.7,54.1,39.7,39.4,28.2,17.8,62,40,17,16.1,3.7,0.0,30.11,29.95,0.00
24,Navas del Rey,4/25/2024,66.7,56.4,45.1,40.3,34.1,27.0,63,44,30,14.3,2.7,0.0,29.96,29.74,0.00
25,Navas del Rey,4/26/2024,60.3,54.3,46.4,46.4,40.5,36.1,81,60,41,20.6,5.4,0.0,29.78,29.62,0.01
26,Navas del Rey,4/27/2024,55.9,49.1,44.2,48.9,43.8,37.6,98,83,60,20.1,5.8,0.0,29.78,29.53,0.59
27,Navas del Rey,4/28/2024,62.2,51.5,39.9,43.9,37.2,29.3,90,61,30,13.0,3.2,0.0,29.96,29.77,0.00
28,Navas del Rey,4/29/2024,67.3,54.1,43.5,45.0,39.9,32.5,81,60,34,15.9,3.4,0.0,29.99,29.92,0.00
29,Navas del Rey,4/30/2024,63.5,55.1,46.6,50.4,41.5,35.6,96,61,44,16.6,5.1,0.0,29.99,29.88,0.16
0,Navas del Rey,3/1/2024,58.1,46.3,37.6,40.3,33.6,27.9,82,62,43,19.7,5.7,0.0,30.12,29.91,0.00
1,Navas del Rey,3/2/2024,46.9,43.1,35.8,45.3,39.4,31.1,95,87,70,27.5,8.2,0.0,29.92,29.50,0.26
2,Navas del Rey,3/3/2024,49.8,43.1,36.9,37.8,32.2,27.1,80,66,48,23.9,7.6,0.0,29.99,29.67,0.00
3,Navas del Rey,3/4/2024,55.8,47.9,42.3,47.3,41.5,35.2,92,79,59,21.0,6.3,0.0,30.12,29.98,0.00
4,Navas del Rey,3/5/2024,58.3,48.2,41.7,38.7,34.9,31.1,75,61,38,17.9,4.0,0.0,30.23,30.11,0.00
5,Navas del Rey,3/6/2024,57.9,46.1,32.4,39.9,34.8,29.5,90,66,41,10.7,2.2,0.0,30.19,29.96,0.00
6,Navas del Rey,3/7/2024,51.3,44.4,37.6,45.1,38.2,33.6,97,80,60,22.4,2.6,0.0,29.97,29.67,0.45
7,Navas del Rey,3/8/2024,47.7,42.0,38.1,42.8,39.4,36.5,98,91,73,22.8,6.7,0.0,29.72,29.47,0.67
8,Navas del Rey,3/9/2024,47.1,41.7,38.3,44.6,38.7,34.7,98,89,73,23.7,6.7,0.0,29.47,29.36,0.15
9,Navas del Rey,3/10/2024,54.7,45.7,39.0,43.0,39.1,36.0,96,79,52,23.0,6.6,0.0,29.88,29.44,0.06
10,Navas del Rey,3/11/2024,58.1,49.8,44.1,40.3,36.4,34.0,74,61,41,20.6,5.5,0.0,30.17,29.87,0.00
11,Navas del Rey,3/12/2024,61.7,51.1,39.4,42.6,39.6,36.5,90,66,43,14.8,2.6,0.0,30.20,30.11,0.00
12,Navas del Rey,3/13/2024,66.4,51.6,37.8,44.8,40.1,35.8,93,68,35,8.7,2.0,0.0,30.12,29.97,0.00
13,Navas del Rey,3/14/2024,60.8,51.3,40.5,50.5,44.3,38.1,92,78,58,15.2,4.2,0.0,30.14,30.00,0.00
14,Navas del Rey,3/15/2024,66.7,54.8,43.0,54.3,47.6,39.9,91,77,55,13.9,2.6,0.0,30.24,30.11,0.00
15,Navas del Rey,3/16/2024,64.8,54.7,43.0,54.9,49.2,41.7,96,82,66,9.8,1.8,0.0,30.30,30.21,0.00
16,Navas del Rey,3/17/2024,71.1,57.5,44.6,55.2,50.4,43.9,97,79,54,7.6,1.5,0.0,30.25,30.11,0.00
17,Navas del Rey,3/18/2024,70.7,58.5,46.2,55.6,50.9,44.4,95,77,53,8.5,1.6,0.0,30.14,30.04,0.00
18,Navas del Rey,3/19/2024,73.9,61.3,47.7,54.9,50.1,44.4,96,69,38,9.4,1.8,0.0,30.05,29.95,0.00
19,Navas del Rey,3/20/2024,72.1,63.0,51.8,51.6,48.1,45.5,82,59,41,12.3,2.7,0.0,30.02,29.91,0.01
20,Navas del Rey,3/21/2024,75.4,63.8,53.6,51.8,48.0,45.7,88,58,39,15.7,3.9,0.0,30.18,30.00,0.01
21,Navas del Rey,3/22/2024,78.4,64.5,48.6,53.8,46.8,40.5,89,56,29,11.6,2.1,0.0,30.18,30.03,0.00
22,Navas del Rey,3/23/2024,75.7,63.2,50.5,54.5,49.1,44.1,80,61,40,12.1,2.4,0.0,30.12,29.99,0.00
23,Navas del Rey,3/24/2024,70.9,61.9,51.1,52.2,46.8,43.2,83,59,38,13.4,2.2,0.0,30.04,29.75,0.00
24,Navas del Rey,3/25/2024,59.9,54.0,47.5,52.7,47.4,35.4,90,79,63,14.3,3.5,0.0,29.76,29.35,0.00
25,Navas del Rey,3/26/2024,50.7,42.8,37.6,37.2,34.1,23.7,94,73,36,25.3,6.4,0.0,29.43,29.36,0.07
26,Navas del Rey,3/27/2024,55.6,48.7,40.5,48.9,43.0,32.9,93,81,66,31.1,11.2,0.5,29.51,29.37,0.01
27,Navas del Rey,3/28/2024,60.3,50.7,44.1,51.6,45.5,39.7,95,83,61,24.6,9.6,0.0,29.62,29.46,0.53
28,Navas del Rey,3/29/2024,50.0,44.0,39.6,49.3,42.4,37.8,98,94,83,15.4,3.9,0.0,29.52,29.44,0.50
29,Navas del Rey,3/30/2024,50.5,43.7,39.7,45.1,41.6,38.8,98,93,71,19.2,5.0,0.0,29.50,29.33,0.64
30,Navas del Rey,3/31/2024,52.2,43.2,39.0,42.8,39.4,36.7,98,87,65,16.8,5.1,0.0,29.67,29.33,0.30
0,Navas del Rey,2/1/2024,64.2,49.5,37.0,49.1,41.5,34.9,98,76,47,10.1,1.7,0.0,30.54,30.44,0.01
1,Navas del Rey,2/2/2024,61.7,53.1,43.9,45.5,38.9,29.7,80,59,45,11.4,2.8,0.0,30.46,30.37,0.00
2,Navas del Rey,2/3/2024,61.5,47.9,35.6,44.8,38.9,34.7,96,74,44,9.6,1.7,0.0,30.45,30.39,0.00
3,Navas del Rey,2/4/2024,65.7,47.7,35.2,41.5,35.7,30.0,85,66,32,5.8,1.7,0.0,30.45,30.37,0.00
4,Navas del Rey,2/5/2024,63.5,46.6,33.3,43.9,36.5,29.3,88,69,39,6.3,1.8,0.0,30.41,30.30,0.00
5,Navas del Rey,2/6/2024,60.4,50.3,43.2,50.4,43.0,37.8,86,76,61,11.9,2.5,0.0,30.31,30.21,0.00
6,Navas del Rey,2/7/2024,52.2,46.4,36.5,48.4,43.6,36.0,98,90,79,13.4,4.6,0.0,30.25,30.10,0.00
7,Navas del Rey,2/8/2024,52.3,47.1,44.2,48.2,45.1,38.7,99,94,62,18.3,3.5,0.0,30.11,29.61,0.06
8,Navas del Rey,2/9/2024,50.7,47.5,45.0,50.4,46.8,43.9,99,98,86,19.9,4.7,0.0,29.62,29.20,0.57
9,Navas del Rey,2/10/2024,50.0,44.7,40.1,44.4,36.5,30.0,99,74,57,26.0,9.6,0.9,29.77,29.27,0.06
10,Navas del Rey,2/11/2024,46.8,40.8,37.4,41.2,35.4,29.5,99,82,61,19.5,4.0,0.0,29.89,29.76,0.06
11,Navas del Rey,2/12/2024,59.5,47.9,38.1,51.4,44.5,37.8,99,89,65,15.4,3.3,0.0,30.12,29.79,0.01
12,Navas del Rey,2/13/2024,63.9,53.4,46.4,56.3,50.5,44.6,99,90,73,10.3,2.5,0.0,30.26,30.08,0.00
13,Navas del Rey,2/14/2024,61.9,54.1,47.3,55.4,51.9,46.9,99,93,78,8.7,1.1,0.0,30.27,30.12,0.00
14,Navas del Rey,2/15/2024,57.9,53.6,49.8,53.1,50.8,45.7,99,91,78,15.9,2.7,0.0,30.13,29.96,0.11
15,Navas del Rey,2/16/2024,58.6,51.4,46.9,46.9,42.4,39.4,86,72,52,19.9,4.8,0.0,30.33,30.06,0.00
16,Navas del Rey,2/17/2024,65.8,53.1,44.8,45.0,38.2,31.6,83,60,30,15.7,4.8,0.0,30.49,30.32,0.00
17,Navas del Rey,2/18/2024,63.5,51.3,36.7,46.0,37.8,30.7,81,61,40,11.2,2.4,0.0,30.54,30.46,0.00
18,Navas del Rey,2/19/2024,66.7,55.5,44.8,49.8,43.9,39.2,83,66,47,12.1,2.9,0.0,30.50,30.38,0.00
19,Navas del Rey,2/20/2024,64.2,50.8,37.8,45.9,37.5,25.9,88,63,27,10.1,1.8,0.0,30.45,30.32,0.00
20,Navas del Rey,2/21/2024,60.3,50.5,37.8,48.9,37.2,24.4,80,61,41,11.6,2.5,0.0,30.35,30.17,0.00
21,Navas del Rey,2/22/2024,54.5,50.8,46.4,51.6,45.9,34.7,95,84,60,28.4,7.1,0.0,30.19,29.81,0.04
22,Navas del Rey,2/23/2024,50.4,44.4,39.9,39.6,34.6,30.6,82,68,53,21.5,7.8,0.7,29.92,29.82,0.00
23,Navas del Rey,2/24/2024,51.8,45.0,37.2,37.8,32.3,28.0,92,62,41,23.3,6.6,0.0,30.02,29.81,0.00
24,Navas del Rey,2/25/2024,55.8,49.8,42.3,49.8,45.7,37.6,91,86,77,25.1,11.1,0.0,30.01,29.72,0.00
25,Navas del Rey,2/26/2024,52.0,47.1,41.2,49.1,36.6,29.8,91,67,49,23.0,7.9,0.2,29.94,29.66,0.03
26,Navas del Rey,2/27/2024,51.1,43.4,37.0,32.4,29.6,25.7,74,59,45,25.5,6.3,0.0,30.16,29.93,0.00
27,Navas del Rey,2/28/2024,55.6,47.6,41.2,38.7,33.3,26.2,68,58,46,24.2,7.6,0.7,30.19,30.13,0.00
28,Navas del Rey,2/29/2024,59.0,49.8,41.4,43.5,36.2,28.9,77,60,41,26.2,7.5,0.0,30.16,29.97,0.00
0,Navas del Rey,1/1/2024,49.3,43.3,37.9,43.0,37.4,31.5,97,80,51,12.5,2.6,0.0,30.17,30.05,0.00
1,Navas del Rey,1/2/2024,48.4,40.6,36.3,48.0,40.1,36.0,99,98,92,9.2,1.0,0.0,30.18,30.08,0.00
2,Navas del Rey,1/3/2024,54.0,50.8,46.4,53.1,49.4,45.1,99,96,76,13.9,3.0,0.0,30.11,30.03,0.03
3,Navas del Rey,1/4/2024,49.5,45.2,39.2,49.1,44.5,38.8,99,98,89,6.0,1.2,0.0,30.10,29.81,0.08
4,Navas del Rey,1/5/2024,46.9,43.1,39.9,45.1,36.5,31.5,99,78,56,25.5,7.5,0.0,29.94,29.75,0.14
5,Navas del Rey,1/6/2024,47.7,41.6,36.9,34.7,32.9,30.9,82,72,55,18.3,4.4,0.0,30.15,29.92,0.00
6,Navas del Rey,1/7/2024,49.3,40.8,36.1,33.3,31.4,29.7,83,70,48,14.3,3.6,0.0,30.17,30.11,0.00
7,Navas del Rey,1/8/2024,47.5,40.0,35.4,36.1,32.4,28.8,86,74,54,14.3,3.7,0.0,30.15,30.04,0.00
8,Navas del Rey,1/9/2024,44.1,40.5,37.4,39.6,37.6,35.1,97,89,82,6.0,1.0,0.0,30.08,30.01,0.00
9,Navas del Rey,1/10/2024,46.4,41.5,38.8,43.0,39.8,37.4,99,94,81,11.4,3.0,0.0,30.09,30.01,0.08
10,Navas del Rey,1/11/2024,47.8,40.9,35.2,38.7,33.0,27.5,96,75,47,13.4,2.8,0.0,30.19,30.03,0.00
11,Navas del Rey,1/12/2024,44.2,37.0,28.2,32.7,28.9,25.3,90,73,56,8.7,1.8,0.0,30.27,30.17,0.00
12,Navas del Rey,1/13/2024,46.4,40.0,34.2,41.4,36.7,31.3,98,88,79,6.3,0.8,0.0,30.28,30.15,0.00
13,Navas del Rey,1/14/2024,49.3,43.8,37.8,46.9,42.0,37.2,99,94,88,9.4,1.4,0.0,30.17,30.02,0.04
14,Navas del Rey,1/15/2024,56.1,50.3,44.6,54.1,49.8,44.2,99,98,92,17.7,3.3,0.0,30.03,29.91,0.29
15,Navas del Rey,1/16/2024,57.6,54.1,50.2,54.9,51.9,47.5,99,93,76,17.2,4.5,0.0,29.96,29.78,0.01
16,Navas del Rey,1/17/2024,53.2,50.7,46.9,50.9,48.6,43.7,99,93,82,31.5,7.7,0.0,29.78,29.58,0.57
17,Navas del Rey,1/18/2024,57.4,51.7,48.9,50.4,48.7,46.6,99,90,73,25.1,7.3,0.0,29.85,29.75,0.03
18,Navas del Rey,1/19/2024,49.3,43.9,35.1,48.9,42.5,29.8,99,95,81,17.5,4.1,0.0,29.93,29.65,1.24
19,Navas del Rey,1/20/2024,54.0,40.9,33.8,40.8,34.9,29.1,98,80,52,16.8,3.9,0.0,30.38,29.92,0.00
20,Navas del Rey,1/21/2024,52.7,42.0,33.4,43.9,38.4,32.7,99,88,68,7.8,2.4,0.0,30.51,30.37,0.00
21,Navas del Rey,1/22/2024,56.5,43.1,33.3,50.7,40.9,32.9,99,92,78,7.4,1.4,0.0,30.58,30.48,0.00
22,Navas del Rey,1/23/2024,59.9,50.7,42.1,52.2,47.1,41.4,98,88,73,8.1,1.3,0.0,30.63,30.55,0.00
23,Navas del Rey,1/24/2024,67.1,51.5,40.8,54.3,46.6,40.1,99,85,57,4.9,1.2,0.0,30.64,30.55,0.01
24,Navas del Rey,1/25/2024,67.5,51.2,40.3,52.2,45.2,38.3,97,82,49,5.6,1.3,0.0,30.57,30.44,0.00
25,Navas del Rey,1/26/2024,70.0,52.6,41.4,53.1,44.9,39.4,96,78,43,4.3,1.3,0.0,30.48,30.39,0.00
26,Navas del Rey,1/27/2024,65.8,51.7,41.2,47.8,42.7,37.9,92,74,45,9.0,1.6,0.0,30.41,30.31,0.00
27,Navas del Rey,1/28/2024,62.8,50.0,37.9,47.5,43.0,37.2,97,79,54,8.7,1.6,0.0,30.35,30.29,0.00
28,Navas del Rey,1/29/2024,59.4,49.6,41.2,48.0,43.9,39.6,96,82,54,7.8,1.2,0.0,30.40,30.30,0.00
29,Navas del Rey,1/30/2024,57.6,46.4,35.8,47.8,43.0,35.4,99,89,68,6.9,0.9,0.0,30.47,30.38,0.00
30,Navas del Rey,1/31/2024,56.8,45.1,31.6,48.2,41.9,31.3,99,89,71,6.5,0.7,0.0,30.52,30.45,0.00
